,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
crude_article000.txt,0.16341367789730468,-0.05092322465092809,-0.0688763796906944,-0.04838141393641269,0.01200974605630502,0.004632526204334087,-0.04372525415615326,-0.0038186061259981234,-0.022884475146726833,-0.0004167195416316852,-0.005828986436244969,-0.026648934263823042,0.03878500036441815,-0.0005331505063363431,-0.008370257672220455,-0.00605440834866213,0.025021503840664813,-0.04747268374561589,-0.038292225852445023,-0.04487541270678499,-0.0574144326059922,0.024288405610896943,-0.012549130406653288,0.01199418654085687,-0.022506943104298432,0.028758533630520864,0.03300676487369872,-0.05296608942308716,-0.01721635107781457,-0.00934961683952845,-0.005818763794766364,0.0242121593210357,0.019077585632197507,-0.017349832078379264,0.06485684273884199,0.03662919161579521,-0.020662906765284896,-0.010963149620534811,-0.05672358833471725,0.00710928317098665,0.008312650573256359,-0.005348917976571828,0.00034981383390267367,-0.009515212213272861,-0.020554560206244885,-0.03664703622143341,-0.01128320957086796,0.08448238189899467,-0.025084504210868084,0.024946901229647593,-0.02592395814308572,0.012975312550305334,0.00937948905963543,0.04665800823566354,-0.004573033646985755,-0.016800187544909397,0.06418649740840922,-0.01115350906755936,0.02387734655332552,0.012911758067998273,-0.014296701297640768,0.06100027721364731,-0.014326626538067511,-0.06138433301255852,0.021973769698753372,-0.0557868349356313,0.07005306388465207,-0.02404144674971249,0.006233377842019244,0.024683237218330826,-0.021808382616680094,0.023916099727851477,-0.017471112870445164,-0.031080477758245947,-0.04659506103912352,0.08771648916859802,0.031498058313478475,0.02613729155132369,-0.05308446871792379,-0.005865733394629223,-0.025242004045036077,0.05002816165948784,0.013450156089428521,0.0012275120146600846,-0.03803457763061771,-0.02409854479364587,0.06589974187800314,-0.005867029530938098,0.029255142545114132,-0.01058672871274168,-0.04518615832295181,-0.02228465684902092,-0.07931530199686444,0.09164945737830782,0.02745711236134035,-0.0410324630157765,0.004770523131871726,-0.018744626833087828,-0.046066112043354784,0.04534280195232254
crude_article001.txt,0.20367537842318842,-0.03718734311681311,-0.11181604511740978,0.010993571606203035,-0.023710315572561768,-0.028870904066505675,-0.0030480288312828225,-0.03424312600849768,-0.015254833924246168,-0.04230905674134974,0.02005099301274737,-0.04207363312023943,-0.014686992301245462,-0.03289196676078201,-0.03919751408118708,-0.017811731031105695,0.01793854581026856,-0.014149452864726879,-0.021937435868392977,0.0192613352609519,0.04111314718747745,0.03683922805463447,0.011172551554934067,0.013204829882300147,-0.0871480991602995,0.03133231625666934,-0.01147423693531103,0.00011004743510030091,-0.01931630476509418,-0.06309348841257009,-0.0047246058331645805,0.04268146347222161,-0.03669073299995175,-0.01593343727804708,0.016920896036994933,0.017309150728695422,-0.021635945082365347,-0.04028240896690599,0.018487811355971724,0.007586431396523501,-0.008500626643033034,0.0031346643530766236,-0.0018454296067290995,-0.035124822115280105,-0.005354138744366028,-0.012854242547252197,-0.023425246167481758,-0.004318844154909601,-0.006303333154741264,0.006792456375658885,0.04660766304188755,-0.008745293840372998,-0.013952759537678444,-0.03936421503487215,-0.0013897044990416288,-0.012216529913618867,-0.09354589243587647,0.0028372243267099266,0.010505145922580441,-0.018486791463418223,0.01138684254371795,-0.01738460755953266,0.0036623472691969337,-0.017877931637822086,-0.013095873947692795,-0.02621428751721255,-0.001293570355738683,0.01959605012286575,-0.016329238319606258,-0.00011728199547199973,0.004362753799111136,-0.029772768250345978,0.015757857504150943,-0.03814272581664442,-0.028352713976667946,-0.04938564997407759,0.016809578307527995,0.006440393281468508,0.006668819593456759,0.015610234283536091,-0.018173280645255894,0.01630018770873852,0.02535317197608575,0.002699771027773769,-0.02455137575778078,0.005352697741237076,0.0022789767669104542,0.02687936369426997,0.00325863804610173,-0.0247745870565526,-0.004454476590486714,0.009672136938831342,-0.03903939820997831,-0.02845971278316967,0.004696341093528077,-0.009539204843050776,0.05407438147939733,-0.03812120245183477,0.04759904111881958,-0.02186229917113137
crude_article002.txt,0.1015382859320393,-0.022827244719234998,-0.09124638336184449,0.042471744548501986,-0.03517661719761227,0.007891972584122386,0.05307457312622001,0.03263235198247078,0.016928909524825442,0.02993775152764061,-0.0316601709009406,-0.018091836884803866,-0.013494218176483299,0.04061991975337896,0.00854858617387886,0.004151180092085619,-0.0014802187857857509,-0.012213047472073727,0.012522015249193127,-0.0033013434449466676,0.015769280459352508,0.04446074263283581,0.07108425021349835,0.02110781089888659,-0.014624197052847385,-0.000681137544861939,-0.0378486213593478,-0.03894612564071834,0.2437910468069751,0.09999537020279359,-0.1860163526971287,0.02529006483475283,0.10256197129120417,-0.07670679809953705,0.056655923699646143,-0.04170306258947895,-0.08251612476191938,0.033323926650117776,-0.004321169735097682,-0.02590078344582992,-0.024005406648034407,0.006123515818945653,-0.15853876437927947,-0.02657137879747173,0.14980247134166175,-0.02353768371007828,-0.059804385030885074,0.03137127748873438,-0.08410277081421258,-0.05662721502346941,-0.01922805275427532,0.09291372587747608,0.034716077642614314,0.010080326959342878,0.011665207009328195,-0.02712030075890009,0.036444232020195574,0.04800476813409061,0.012784353349080759,-0.020584154260900905,-0.05519867648897755,0.009884578695463176,-0.008466746726280372,-0.012824599916330936,0.08421481263768575,0.02587942449774958,-0.040541354636975814,0.007924731278823212,-0.0009914887270228408,0.013062277267534755,-0.013564340529675449,-0.006532760046950071,-0.03631082469604241,0.009264649035125532,0.018782505387489275,0.028260516018315227,-0.0036697656009049917,-0.005160283989249745,-0.010284481918409633,-0.018305520981060325,-0.04344256360868853,0.01223942706987812,-0.003742324196540837,-0.01080128732614298,-0.035941880893373336,0.01804844611758998,-0.0015321138209789414,-0.0053284641101001085,0.013760833699239595,0.01640054982825847,-0.01402551827336208,0.006309955639754584,0.011704309973559668,-0.015792480105050317,0.012806730517026901,0.009143810246062013,-0.0016587438549668593,-0.039804410788077,-0.005352926276332758,0.007509107591651412
crude_article003.txt,0.09991983367867929,-0.009590545177603018,-0.06046106276226567,0.01707808656473102,-0.02124528956309435,0.043324784436584975,0.07491864760434104,0.01869792360645675,0.074573093147984,0.14981904954107578,-0.08171075422436794,-0.06638152777621276,0.0009198802561852119,-0.042476558283639984,-0.027427736982140127,0.012015576368217738,-0.024185802228651337,0.054410469157909355,0.005464713757547342,0.0395529592729755,0.005641577831899322,-0.04824944843169649,-0.039359424106303616,-0.028373513458320225,-0.044920671207384306,0.01705124344581235,0.00534934224806628,0.014443209871248273,-0.031891675283900196,0.04988708648186851,0.001214038598214473,0.024198547883793876,0.009640254818088681,0.0045717192403447494,0.03783865783256101,0.004420824534242288,0.02477493527790983,-0.031457537266464636,-0.07967733448685564,-0.09231272768587655,-0.007680271744260887,0.028176871916951975,0.10029643331007275,0.008872714121967407,-0.029498052460447236,-0.03590448109313064,-0.030662144564104002,0.014314805710009953,0.024517818134640202,0.05886354773770985,-0.023867106110849495,0.010414097222652,0.0028576065748572663,0.03408948898738186,0.01666562278436309,-0.07150347244793719,-0.013144577145241497,-0.011940726513960227,-0.051585299396806505,-0.03355119865619424,0.042109438988966456,0.001260063042008596,0.048551030054837234,-0.03624595373471338,0.04367915851901823,-0.0296983412550299,0.000596277209665481,-0.02491888628574562,-0.020026498434064975,-0.029683879540124608,-0.03258057963086872,0.024769232840493077,0.039297352222579206,-0.013058061913849199,-0.008128469192255579,-0.04386111228352606,0.039134664287320674,0.011612289835921713,-0.04113298619957633,-0.04299692580412729,0.012828009148290019,-0.01176802921945897,-0.0037931258989460054,-0.021157923669608517,-0.020990433526017434,-0.02582131810568165,0.027860720807848297,-0.010395080148215092,-0.059156230491917504,-0.01695373510365002,0.02332749860205565,0.04011308656236948,0.0006788462241745484,-0.0397224066637467,0.0076009076532404475,0.006847675502543354,0.022380543711325557,-0.04362037758723291,0.014368748102403196,0.10131577183755752
crude_article004.txt,0.23157601956389157,-0.02106242993741822,-0.10515296973066796,-0.05699085853396828,0.011700344659829649,-0.02898023073562691,0.005781729819903814,-0.12064212356011528,-0.06659551402967652,0.00024105425292259223,-0.003467438775909153,-0.1391911469704899,-0.037475063372114696,-0.026696380085246905,-0.006742764721270195,0.02154806706471237,0.04090330261490476,-0.0720103629776537,-0.03123480924446827,0.056523793119408014,0.035977204969276845,-0.010963893945253031,0.024797463112420492,-0.04114141282991437,0.03074478014570017,-0.016165275330525346,-0.01918903608240032,0.020061341602432423,-0.019437448468771486,0.001485658246069407,-0.026244533097367913,-0.02830175386315286,0.0035633041879578314,0.013087115814593799,-0.0037329491641629776,0.0091342547149843,-0.01769877217297753,0.005645231949851309,-0.046174307897138236,0.04983333297407946,-0.02593168265024032,0.026084079947554142,-0.01966180574004535,-0.0006566759864180618,0.04105010522019975,-0.002425481031195643,0.0021107905464641907,0.0460078805214815,0.058789024704251715,0.03241476287424563,-0.06174102324272555,-0.0028398298169150546,0.00041372062482321646,-0.039854993097278586,-0.043113294604990963,-0.025913424059803136,0.017813876039546997,-0.012870929631824717,-0.013542594476416562,0.037792196101299615,0.023064109835729516,-0.0013161625819117285,0.0338091154698628,0.049630610733931727,0.02397955955586703,-0.0040271046335614855,-0.026939477552565805,0.03353105598243123,-0.03899740905748439,0.05771485808780565,-0.016734357340739157,0.005653312545568958,0.025665482154124793,0.0125629730928272,0.023284863514419715,-0.06924077980049198,0.03581317904131578,0.0010485852642246587,-0.051049409375700426,0.023296769429447153,-0.012227137482123738,0.03798526531246648,-0.013035437645862341,-0.048768270159435745,-0.039675942735575516,0.008385029278597241,0.06065396457346486,0.06944084810840949,-0.04758766775618762,0.007410281132016697,0.013238789799723923,0.0076364525714591215,0.0037708454508705042,0.010321645441682518,0.03695827345779357,-0.05824920392367833,-0.008643398719054932,0.013060409414748498,0.003934933268051164,-0.011073601963197836
crude_article005.txt,0.1191034190684431,-0.010656769662162769,-0.040419355210369205,0.015805358891435927,-0.0008069112103205584,0.047079296919672727,0.08444255477386885,0.037037488633640175,0.012494898210569523,0.08342858882806291,-0.06176148128069522,0.004917063836646876,0.00951898627724713,0.030151397761636792,0.013005637428152146,-0.0062315938571121865,0.03690437686289764,0.004494283828758588,0.0037207468117602324,-0.010125981125067532,-0.012716916133146398,-0.0233311943324043,0.020779605303842093,0.010707661058469271,0.013208827564589886,0.04764902674769591,0.027306540484251945,-0.009311992857794734,0.03135301099283846,0.04408420586922422,0.027130197543250714,-0.00040908418471258186,0.020754649544628846,-0.01339269978825951,0.003793034444190465,0.075701800376157,-0.029140164879135372,0.04628707923296634,-0.05782099157305963,-0.09688474939403972,-0.015233227093923803,0.0401676626151428,0.04113134018182379,0.030354310769242422,0.0412645842441594,-0.07116851439529373,0.01904083462930225,0.05187878680632192,0.03558181858755325,0.030785955064649536,0.057205188007086266,0.00428152273765986,0.053992038045050934,-0.04168912812186909,0.01521858060930794,0.05524267435337077,0.009638479726828908,-0.02563643524577801,-0.0008862166526102248,-0.03416294664812704,-0.057958253651138575,0.01021720432955184,0.06001905123278809,0.05802177799713468,0.03843501341199011,-0.015940476143555603,0.05622626330203731,-0.10243942049491743,-0.0861936455247724,-0.02272570530360235,-0.03365330604299766,0.0005891849247636074,-0.037355111179347054,0.020891734796656854,0.03514095704920048,0.0037756092896445914,-0.05479620434410816,-0.051469968659320915,0.07993837760289112,0.04414044144152369,0.02251723986020644,-0.06895831057606015,-0.012937940883564949,-0.01660381977310285,0.0042472470783397375,0.06523574969420895,0.025870614610226123,0.015411563034319105,0.13057493546434806,-0.073665886251213,-0.011909971816611655,-0.03394128463092887,-0.057053263021653894,-0.015725332497625658,-0.019195453837176153,-0.002966822582782209,-0.04897081831374417,0.0807634486277138,-0.024082128113467872,-0.04376541044099564
crude_article006.txt,0.09242224204113585,-0.0019025144989123902,-0.07772197400562016,0.013217323216414507,-0.017626091269487984,8.21805205435149e-05,0.007213157265317546,-0.006217678145826092,0.006896965154041711,-0.0622964909341236,0.01262960200387267,-0.025346052578796453,-0.010896956314333387,-0.018445652259002552,0.010808813401278719,0.013159798170602215,0.022463663417420208,-0.014059309859538686,0.018519460100311996,-0.010202769159114923,-0.03245979145932697,-0.003735147779087591,-0.0445594867511904,-0.0069338662132543095,0.01320021576866011,0.0010666438651844422,0.012596395875961442,0.021055034391203955,-0.013915073294045803,0.0020185900131997067,0.03239719925764204,0.004977470724387221,-0.007922094659438656,0.010332451106597394,0.0009027603200426891,-0.01830052810266323,-0.018347235655225058,-0.008550067703711637,0.010376160698540398,0.000974822253935743,0.00745869020961358,-0.013883892614677113,-0.005965647227476414,0.007816652930585213,-0.03730587846815559,-0.019818749430551633,-0.006935574317463946,0.06507093277504226,-0.012016907220496502,0.05383198768196663,0.042355477073568,0.03857352859118559,0.02159422664238945,0.03424762287366612,0.0014534411836894109,0.03287525645406657,0.04547654152880061,-0.02888004020777884,0.02592484478904558,-0.007124092773121762,-0.03548443908528878,0.01898001129466953,-0.005865520330843467,-0.03640260672161767,0.017662166309642405,0.02031630118998214,0.015153259927337766,0.019682329318370603,0.045217712596823265,0.0142028007260948,-0.004751484169669652,0.02689688705214652,0.019933021580483087,-0.005497728432721019,-0.002123339160658846,0.06211691273448189,0.01582617760782699,0.0146640084619921,-0.030131277881178687,0.011680363125428863,0.02069024888074331,0.006887000556045262,0.03368120527011149,-0.04263485389030939,0.08708234615958127,0.019472903020572183,0.02026085544705274,0.04376953054215429,0.011320938294248295,0.020280112758345105,-0.05014130780833416,0.010599769659564287,-0.03749219576657604,0.029359855152985857,-0.00010358864712347748,0.028073842602125608,-0.0033959443551178172,0.019671710582104797,-0.021804274142050304,0.0908212033470805
crude_article007.txt,0.139204416092513,0.005559581820694481,0.02788487415718263,-0.2677513285938282,0.5501726378935425,0.03413668387116817,0.19707906440771897,0.1900338287388576,0.20711674742652714,-0.13144302710474318,0.03188386075597847,0.05919231987643278,-0.0038823488254185914,0.04149040088038686,-0.06142313164278662,-0.09551997753834385,0.01686300697813739,0.038678859416400216,0.05745851220371818,0.06956699378948221,0.0066849189661517166,0.016367014628990775,0.011731471092878353,-0.02656493466050759,0.02567985927223301,0.03667289252524932,-0.033095271952594804,0.01813255940271293,0.004629098139950517,0.016065107172058387,0.014177313438732296,0.009845704667538667,0.019114497069731253,0.004528830911165736,0.029172692422681324,-0.017901473751398896,0.008753757770245799,0.0014178743533337001,-0.02970982442260736,-0.030963017394807373,-0.0012295082006391353,-0.005763551767682415,-0.0384850454624464,-0.020183124840942635,0.011245540209998052,-0.010897971399735803,-0.006148936089730718,0.04541311428234768,0.0421176676886453,-0.023411914594051873,-0.003400079232254532,-0.03653310347981995,0.006156653592330588,-0.019854077962158274,0.01595394744657451,0.06458075812027854,-0.045586051811288594,-0.024146966908206245,0.0027748918621491652,-0.010167480475830529,0.004501291844484038,-0.03784328101113392,-0.056579386315822724,-0.013376595189018028,-0.03612051454713209,0.05199316483104364,0.045809663293540755,0.019423612860664585,-0.020349392895010428,-0.023095122113284038,-0.008701593007987231,0.027900922356742085,0.01910626791582408,0.04173247049709028,-0.030955804507784436,0.016425038434885172,-0.01090533649138298,0.0318138931702857,-0.03618066038669915,0.024801696582509514,-0.06611003399565753,-0.056756617641537374,0.006201740457318105,-0.07758997693159506,0.010911235150820936,-0.0016455427964863687,-0.05383593705768658,0.08006877215119458,0.01815057930879151,0.05095890652752354,0.011419915272715403,-0.005190294085830794,-0.022414110777729784,0.02613435862390849,-0.031173951865273452,0.029110311108403595,-0.018975265688953913,-0.004514045998347916,-0.07299192480565676,-0.0314116155665129
crude_article008.txt,0.1942968882256316,-0.03793105956701804,-0.030437457365492825,-0.23457139053909415,0.38333970300722375,0.01912622567525995,0.11806703400975342,0.07077531748758359,0.09245962536928919,-0.049061284073048106,0.04054206649800869,-0.03889228108486182,0.07657986139358136,-0.038044587769263116,-0.021633226090853462,0.11363996701054441,-0.051817378347458753,-0.06872932105692034,-0.15989309242647293,-0.16433422307856593,-0.1182177305028681,-0.13685553544376214,-0.10185654673681373,0.06503674477817023,-0.008048351910263367,0.03492480588140417,-0.00131480182839951,0.11396832887215798,0.09823342844579425,-0.01648838734829614,0.0713635890266351,0.06714177975634955,0.12476024081214115,0.0429840901328488,0.04527063247526257,0.004816865618577448,-0.02276822676157082,0.007629483708540476,-0.1078466396522387,-0.0052286134138586834,0.03646893681309631,-0.10936927587514908,-0.07038788265035142,-0.05477032140319536,0.006393802416725008,-0.03482784190073614,0.028887808397672268,0.11426491513369975,0.010507384117259324,-0.07536394624889373,-0.011685575373542768,-0.0049843457749064795,-0.026415128844052706,0.018232091721979895,0.07174062433919343,0.03959145850827686,-0.05198996142976892,-0.015614601226271225,-0.07816409186954743,-0.017986545002464143,0.028195817198647718,-0.07491570858530781,-0.01441433540890995,0.04559735974127793,-0.009848717594600683,-0.01441831270583385,0.07399390107504805,0.07407652032825066,-0.05390637290126246,-0.067345612291803,-0.0009458365948629181,0.0625918585360936,0.09811910220511498,0.057152146578376264,-0.032961449670839894,0.036292078372938234,0.03527147350439401,-0.0038778932768146796,-0.049519962332128305,0.04586287711266103,-0.023114795444648985,-0.022360123291524495,-0.03896675032169982,-0.049473483329730755,0.006298557662960655,-0.04896231147735251,-0.04043920624683339,0.07031107558604288,-0.06017855498626254,0.015027656161486533,-0.038154383855580384,-0.018161635036455476,0.03019487171023656,0.05448778585248402,-0.024554154447275076,-0.015549298428309969,-0.004047003353595617,-0.0071673423578450185,-0.05751168618780002,0.023194899153087062
crude_article009.txt,0.2756623609054718,-0.05676777540576078,-0.04924540906759142,-0.2613010869088446,0.31144798879407454,0.004821385090785165,-0.03534091063557683,0.01856636881069793,0.006535192921028568,0.017452154405768316,-0.021586352207218808,-0.016219928640023855,0.01487654918947442,-0.09167300382973798,0.0781866767950835,0.1763407878832381,-0.06641443473304007,-0.060457433970358916,-0.13775447821883383,-0.2819183306881812,-0.12357264530073891,-0.10144063745459246,-0.1086961355892238,0.15435890724223328,-0.03619167198336447,0.039540717366399525,0.1016924337612289,0.08052399668936251,0.07703855965917833,0.0017989005724941072,0.09767914416433394,-0.0038710512778371456,0.0651723668037489,-0.04719500048794953,-0.023592145659897982,-0.02711304587773651,0.06807888380453184,-0.11722176972692883,-0.00836073176196233,-0.052937411763041085,0.01733347281516375,-0.029696398977209694,-0.09063346869330476,-0.03395161292514081,0.07451760754910308,-0.040734658575893486,0.00030456904977867454,-0.026280177644400174,-0.010137087956240973,0.03969786345896146,0.0022503168202491057,-0.06076913709587841,-0.03355300304309935,-0.021342963753146142,-0.026677823870312416,0.005709981790325324,-0.07349852338517804,-0.06261874955868156,0.00026838122725324025,-0.022092055920703128,0.027780122084826595,0.04170332565840846,-0.07418067221669966,-0.04465103761206732,-0.002938734892484675,0.00802185019886732,0.003282408210745087,-0.04373217741002889,-0.007129770711840473,0.005377473870949987,-0.029113410106722755,-0.022630546909123056,-0.03440776622191564,0.0449087835283906,-0.024813203879485886,-0.0386922952707509,0.0171021601806662,-0.011203257341943692,0.04667556052698016,0.014185489919066893,0.018007841597838675,-0.005185878324500643,0.002698134616966293,0.011007612558424133,-0.01649749629192702,0.03625359892760509,0.02634650518150861,-0.0256840242018522,0.00040667469093961595,-0.028062883262416558,0.04447802173461412,0.015386461813530096,-0.03821438462284481,-0.006187706574471565,0.023179114937248044,0.06538824481703909,-0.03050171640070949,0.006935459513330876,-0.02084766098430022,-0.0004927927907514702
